"rank"
"PIM2",446
"PYCR1",447
"MYOZ1",448
"NPW",449
"LYPLA1",450
"MAF",451
"SGCB",452
"ZNHIT2",453
"PARK2",454
"SETD7",455
"IL12RB1",456
"LEPREL4",457
"EEA1",458
"CEP112",459
"CAPG",460
"CKMT2",461
"PACSIN1",462
"DAPK2",463
"ZC3H12C",464
"SCAND1",465
"RASL10B",466
"ENC1",467
"EML1",468
"TNFRSF9",469
"ZFYVE9",470
"RTKN2",471
"JAKMIP1",472
"ACADL",473
"CTPS",474
"TSTA3",475
"MUSTN1",476
"PLEKHN1",477
"SDF2L1",478
"CLDN4",479
"SLC22A3",480
"FAM83H",481
"CANT1",482
"C11orf83",483
"PAFAH1B3",484
"SLC2A4",485
"PVRL2",486
"ZFP106",487
"SMAD3",488
"C9orf142",489
"C9orf100",490
"NEDD4",491
"FBXL17",492
"ECHDC3",493
"REEP4",494
"RIMKLA",495
"RAB11FIP4",496
"SLC16A7",497
"ANKRD30BL",498
"TTC23",499
"LLGL2",500
"STRA13",501
"CCDC106",502
"FOXO4",503
"QKI",504
"SLC12A8",505
"TIGD5",506
"DNAJB4",507
"CHPF",508
"ASPA",509
"ANO6",510
"TFPT",511
"LPAR5",512
"JAK2",513
"PPDPF",514
"RRS1",515
"DONSON",516
"PSMB10",517
"POC1A",518
"CCDC167",519
"PRDM5",520
"FBXO41",521
"DENND2A",522
"ARHGEF16",523
"RDX",524
"EIF4E3",525
"SEMA5B",526
"SNORD80",527
"PNKD",528
"MIR3648",529
"PRUNE2",530
"NIPSNAP3B",531
"C17orf90",532
"OXR1",533
"FOXD2",534
"HYAL1",535
"HOXA7",536
"ALYREF",537
"SAC3D1",538
"NUDT16L1",539
"SEC23A",540
"CYB561D2",541
"WDR54",542
"PSME2",543
"ABHD16B",544
"MAPRE2",545
"WBSCR17",546
"ZBTB38",547
"LOC100287616",548
"TMEM160",549
"ULK2",550
"NVL",551
"FAM213B",552
"C6orf115",553
"SOBP",554
"C9orf125",555
"HN1L",556
"GAL3ST4",557
"SLC5A10",558
"MYT1",559
"RNASEH2A",560
"IKBKE",561
"FCGR1C",562
"YDJC",563
"STAP1",564
"DDX39A",565
"ZDHHC24",566
"FOXN2",567
"DOHH",568
"PDK2",569
"PDE4DIP",570
"FILIP1",571
"LONRF3",572
"HLA.DPB2",573
"WBSCR28",574
"TMEM141",575
"LOC653513",576
"EEPD1",577
"PHKG1",578
"ANAPC11",579
"KRTAP5.1",580
"TMEM125",581
"SUSD5",582
"LOC100131733",583
"CAT",584
"CRY2",585
"ADAMTS17",586
"AZI1",587
"CYB561",588
"TRIM23",589
"POLR3K",590
"LOC100505702",591
"NME4",592
"TMEM35",593
"HSDL2",594
"EZR",595
"TMEM170B",596
"GMDS",597
"DOK3",598
"SNAPC2",599
"APC",600
"HRAS",601
"C9orf5",602
"DRAP1",603
"ALDH16A1",604
"ACAT1",605
"DDX12P",606
"HOOK3",607
"WDFY3.AS2",608
"POLE2",609
"FKBP2",610
"CHRNA6",611
"SRD5A3",612
"SUV420H2",613
"ACADVL",614
"ACTL10",615
"C9orf46",616
"RPL13AP20",617
"LOC642846",618
"SH3BP1",619
"C20orf194",620
"KATNAL1",621
"RAB9B",622
"CENPH",623
"PDE7B",624
"MARCKSL1",625
"HSPE1",626
"TRAPPC5",627
"TGIF2",628
"ULBP2",629
"RPS19",630
"TSPAN3",631
"GALK1",632
"AURKAIP1",633
"C1orf182",634
"IGFBPL1",635
"LGALSL",636
"TMEM54",637
"MYO19",638
"VCL",639
"ROMO1",640
"RELT",641
"LPCAT1",642
"ZNF787",643
"ZHX3",644
"WDR34",645
"SMS",646
"FKBP11",647
"SPAG9",648
"C8ORFK29",649
"CABLES2",650
"LOC100288637",651
"MID2",652
"DEF6",653
"GAL3ST2",654
"ADCK3",655
"TUBG1",656
"SYNJ2BP",657
"SHARPIN",658
"LOC100128164",659
"ECI2",660
"FCGR1B",661
"ANKRD13D",662
"EMX2",663
"PARP12",664
"LOC653653",665
"HIST1H2AL",666
"FBXL5",667
"SLC25A22",668
"STXBP2",669
"B3GAT3",670
"ASPSCR1",671
"STAP2",672
"SFXN1",673
"MTMR10",674
"TAS1R3",675
"ARHGAP6",676
"C1orf159",677
"LOC100506388",678
"LMNB2",679
"DDRGK1",680
"UACA",681
"LOC286367",682
"RPUSD1",683
"SNRNP25",684
"RUSC1",685
"RIPK2",686
"BAIAP2",687
"SLC25A19",688
"ZNF593",689
"PFDN2",690
"LRRC59",691
"ACAA2",692
"TUBA1C",693
"LSR",694
"MAPKAPK2",695
"UNC93B1",696
"PDZRN4",697
"C16orf53",698
"NEK7",699
"OR7E14P",700
"WHSC1",701
"ATAD3A",702
"KIF22",703
"EBP",704
"AURKAPS1",705
"ULBP1",706
"SLC25A46",707
"MIR4466",708
"MT1H",709
"CHURC1",710
"MFSD10",711
"CRB3",712
"NANS",713
"TRADD",714
"ACAN",715
"C16orf13",716
"NT5C",717
"CCDC137",718
"SPATA2L",719
"CDCA4",720
"NFKBIE",721
"STX1A",722
"B4GALT3",723
"PGM1",724
"STXBP5",725
"MRPL23",726
"KIAA1715",727
"SNX13",728
"C19orf24",729
"NRSN2",730
"GPR155",731
"LOC100270746",732
"RHCE",733
"BCL2L12",734
"MRPS34",735
"DENND2D",736
"MYOZ3",737
"CCNF",738
"MAPK13",739
"PUSL1",740
"ANKMY2",741
"MYOM1",742
"ETFA",743
"RAPGEF2",744
"AP1S3",745
"GBE1",746
"TMEM9",747
"APOC1P1",748
"PPARGC1A",749
"ZNF25",750
"C7orf29",751
"SNRPB",752
"OPTN",753
"TRAF4",754
"GIPC1",755
"SAMD10",756
"MRPS26",757
"CEP68",758
"MBOAT7",759
"CEP85L",760
"TMEM206",761
"SLC25A30",762
"CD9",763
"MTMR9",764
"B4GALT6",765
"ZDHHC12",766
"TMEM8A",767
"KIAA1826",768
"ETFDH",769
"CDK5",770
"ADI1",771
"ITSN1",772
"PMF1",773
"LOC284801",774
"PAK4",775
"CLCN2",776
"C5orf55",777
"TARS2",778
"HSPBP1",779
"LOC644961",780
"APOA1BP",781
"PRR19",782
"HS3ST3A1",783
"RPS6KB2",784
"CD99L2",785
"DUS1L",786
"ZNF444",787
"ANXA6",788
"C19orf73",789
"DMGDH",790
"LSM4",791
"DIP2C",792
"THOP1",793
"HCFC2",794
"RANGAP1",795
"C11orf67",796
"C11orf84",797
"CDR2L",798
"NR2F6",799
"SYNGR2",800
"LOC100499405",801
"CLTCL1",802
"GBA",803
"ABHD12",804
"MBNL1",805
"GKAP1",806
"PTPN1",807
"ANKRD40",808
"MBLAC1",809
"EXOSC5",810
"SLC25A39",811
"APRT",812
"RFX5",813
"MEX3D",814
"RHOQ",815
"TSEN54",816
"AKAP7",817
"UPK2",818
"TTC7B",819
"GMIP",820
"PROC",821
"PFKFB4",822
"KCNK13",823
"FLAD1",824
"ONECUT2",825
"IRF3",826
"DPP3",827
"MAN2A2",828
"MAZ",829
"PIK3R2",830
"NELF",831
"COX20",832
"ALG3",833
"MEF2A",834
"BAX",835
"SSNA1",836
"TCEB2",837
"TUBB4B",838
"BMPER",839
"CADM2",840
"MICB",841
"DTX2",842
"VPS37A",843
"SLC20A1",844
"C16orf91",845
"MRPS12",846
"EMX2OS",847
"HAUS8",848
"TMEM189",849
"THOC6",850
"LPAR2",851
"ATP6V0B",852
"LOC100630918",853
"TBCB",854
"TOMM40",855
"HDGF",856
"SCN4A",857
"ZYG11B",858
"PRPH2",859
"PUS1",860
"TPM4",861
"CEP250",862
"ST3GAL3",863
"VPS37C",864
"LYRM7",865
"MFSD12",866
"RRP1",867
"RNF126",868
"GTPBP3",869
"RRBP1",870
"ADRM1",871
"NMRAL1",872
"TIGD3",873
"C14orf182",874
"RUVBL1",875
"P4HB",876
"GMPPB",877
"PFDN6",878
"PDIA4",879
"PPP4C",880
"AK3",881
"C20orf24",882
"IPO5",883
"SLC17A7",884
"EIF4B",885
"NFKB2",886
"RANBP1",887
"TMEM51",888
"ADIPOR1",889
"C19orf79",890
"AGTRAP",891
"ZNF668",892
"EDA",893
"KLF16",894
"IPPK",895
"ATF5",896
"HADH",897
"GPR137",898
"LCLAT1",899
"C20orf144",900
"AP1S1",901
"SIRT7",902
"NCOA4",903
"C20orf20",904
"STRADB",905
"SLC25A20",906
"STBD1",907
"ATP6V0C",908
"DNAJC18",909
"EGLN1",910
"RGS19",911
"DENND2C",912
"PAFAH1B1",913
"TMED5",914
"MUTYH",915
"HIBADH",916
"SCAMP3",917
"NOP16",918
"LRWD1",919
"POP7",920
"TFF2",921
"STRN3",922
"B9D2",923
"SURF2",924
"APITD1",925
"PDE11A",926
"TRAF2",927
"ANKRD39",928
"SPINT2",929
"MED25",930
"C11orf48",931
"RNF11",932
"LOC100289255",933
"PKNOX2",934
"SAMD1",935
"OCIAD2",936
"FBXO3",937
"COMMD5",938
"ATG9B",939
"NFE2L1",940
"GPR89A",941
"PTPN6",942
"FAU",943
"GTF2IRD1",944
"KLHL31",945
"TMED3",946
"POLA2",947
"SF3B4",948
"GRB2",949
"MOSPD3",950
"KCNB1",951
"CDC34",952
"ITPA",953
"KCTD5",954
"LOC100289341",955
"PSMB3",956
"SMPD2",957
"C11orf31",958
"SLC39A7",959
"SOWAHD",960
"ZNF181",961
"SUCLA2",962
"TMEM14A",963
"SHB",964
"PSMD3",965
"RTBDN",966
"LOC399815",967
"TAPBP",968
"MAGEF1",969
"PTOV1",970
"SIRT6",971
"C17orf39",972
"FAM53A",973
"NACC1",974
"HS6ST1",975
"SHKBP1",976
"POLR2J",977
"EIF4A3",978
"RUVBL2",979
"LRP1B",980
"EIF5A",981
"LIMK1",982
"C16orf55",983
"C19orf63",984
